dataset,model,sensitive,compression,seed,group,n,selection_rate,mean_entropy,mean_variance,mutual_information,ece,selection_disparity,entropy_disparity,variance_disparity,mi_disparity,ece_disparity,spearman_entropy_ece,spearman_mi_ece,spearman_entropy_selection,config_hash,python,versions
adult,mlp,race,prune:0.9,0,Asian-Pac-Islander,371,1.0,0.637019,0.000929,0.003379,0.292982,0.0,0.043381,0.00061,0.002174,0.159466,-0.4,0.2,nan,aa73db5e6b52,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,0,Black,1175,1.0,0.673287,0.00068,0.001931,0.424863,0.0,0.043381,0.00061,0.002174,0.159466,-0.4,0.2,nan,aa73db5e6b52,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,0,Other,103,1.0,0.676654,0.001201,0.003725,0.388417,0.0,0.043381,0.00061,0.002174,0.159466,-0.4,0.2,nan,aa73db5e6b52,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,0,White,10449,1.0,0.6804,0.000591,0.001551,0.271536,0.0,0.043381,0.00061,0.002174,0.159466,-0.4,0.2,nan,aa73db5e6b52,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,none,1,Female,4072,0.101179,0.145424,0.010631,0.032154,0.022988,0.18866,0.159873,0.007353,0.018458,0.0251,nan,nan,nan,aab365735629,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,none,1,Male,8139,0.289839,0.305297,0.017984,0.050613,0.048088,0.18866,0.159873,0.007353,0.018458,0.0251,nan,nan,nan,aab365735629,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.5,1,Female,4072,0.334971,0.329155,0.020934,0.060085,0.096101,0.1286,0.065001,0.001396,0.005257,0.028678,nan,nan,nan,8a5df36d2316,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.5,1,Male,8139,0.46357,0.394156,0.019538,0.054828,0.124779,0.1286,0.065001,0.001396,0.005257,0.028678,nan,nan,nan,8a5df36d2316,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.9,1,Female,4072,0.796906,0.598634,0.003906,0.00957,0.382227,0.059588,0.016882,0.001283,0.00319,0.092184,nan,nan,nan,0b1df5f31134,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.9,1,Male,8139,0.856493,0.615516,0.002623,0.00638,0.290043,0.059588,0.016882,0.001283,0.00319,0.092184,nan,nan,nan,0b1df5f31134,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,1,Amer-Indian-Eskimo,123,0.146341,0.179937,0.009496,0.028112,0.070214,0.159525,0.110391,0.025363,0.073142,0.068525,0.6,0.3,0.8,512bd853271c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,1,Asian-Pac-Islander,378,0.275132,0.255179,0.034859,0.101254,0.10332,0.159525,0.110391,0.025363,0.073142,0.068525,0.6,0.3,0.8,512bd853271c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,1,Black,1211,0.115607,0.158418,0.009585,0.028537,0.034795,0.159525,0.110391,0.025363,0.073142,0.068525,0.6,0.3,0.8,512bd853271c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,1,Other,91,0.120879,0.154072,0.014975,0.048242,0.036968,0.159525,0.110391,0.025363,0.073142,0.068525,0.6,0.3,0.8,512bd853271c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,1,White,10408,0.240008,0.264462,0.015598,0.044407,0.038595,0.159525,0.110391,0.025363,0.073142,0.068525,0.6,0.3,0.8,512bd853271c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,1,Amer-Indian-Eskimo,123,0.333333,0.334527,0.01795,0.053263,0.1216,0.169312,0.063145,0.016755,0.04657,0.19298,0.6,0.1,0.1,04d515d0d139,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,1,Asian-Pac-Islander,378,0.502646,0.333338,0.034705,0.099833,0.273423,0.169312,0.063145,0.016755,0.04657,0.19298,0.6,0.1,0.1,04d515d0d139,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,1,Black,1211,0.338563,0.322958,0.018868,0.054509,0.098514,0.169312,0.063145,0.016755,0.04657,0.19298,0.6,0.1,0.1,04d515d0d139,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,1,Other,91,0.362637,0.317448,0.030064,0.08739,0.080442,0.169312,0.063145,0.016755,0.04657,0.19298,0.6,0.1,0.1,04d515d0d139,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,1,White,10408,0.428805,0.380593,0.019538,0.055021,0.111945,0.169312,0.063145,0.016755,0.04657,0.19298,0.6,0.1,0.1,04d515d0d139,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,1,Amer-Indian-Eskimo,123,0.869919,0.624865,0.003257,0.00793,0.452953,0.114367,0.022627,0.000905,0.002479,0.141786,0.2,0.3,0.8,82b80e9444b5,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,1,Asian-Pac-Islander,378,0.883598,0.620384,0.002764,0.006556,0.337712,0.114367,0.022627,0.000905,0.002479,0.141786,0.2,0.3,0.8,82b80e9444b5,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,1,Black,1211,0.798514,0.602238,0.003654,0.009035,0.366131,0.114367,0.022627,0.000905,0.002479,0.141786,0.2,0.3,0.8,82b80e9444b5,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,1,Other,91,0.769231,0.602973,0.00275,0.006662,0.409208,0.114367,0.022627,0.000905,0.002479,0.141786,0.2,0.3,0.8,82b80e9444b5,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,1,White,10408,0.839547,0.610278,0.002991,0.007292,0.311167,0.114367,0.022627,0.000905,0.002479,0.141786,0.2,0.3,0.8,82b80e9444b5,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,none,2,Female,3969,0.095742,0.200131,0.018124,0.055954,0.007461,0.155532,0.148263,0.004339,0.00665,0.027248,nan,nan,nan,fc6f88f8f454,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,none,2,Male,8242,0.251274,0.348394,0.022462,0.062604,0.034709,0.155532,0.148263,0.004339,0.00665,0.027248,nan,nan,nan,fc6f88f8f454,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.5,2,Female,3969,0.68002,0.295101,0.019267,0.057472,0.475283,0.067129,0.040184,0.003619,0.011646,0.104136,nan,nan,nan,4b5169c61c68,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.5,2,Male,8242,0.747149,0.335284,0.015648,0.045826,0.371147,0.067129,0.040184,0.003619,0.011646,0.104136,nan,nan,nan,4b5169c61c68,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.9,2,Female,3969,1.0,0.667419,0.00046,0.001014,0.503691,0.0,6.6e-05,1.1e-05,2.8e-05,0.19408,nan,nan,nan,ad5047d5900a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.9,2,Male,8242,1.0,0.667353,0.000471,0.001041,0.309611,0.0,6.6e-05,1.1e-05,2.8e-05,0.19408,nan,nan,nan,ad5047d5900a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,2,Amer-Indian-Eskimo,112,0.0625,0.249713,0.016011,0.047561,0.046023,0.173611,0.110483,0.020728,0.062407,0.09084,0.3,0.7,0.6,cb3b62f0ecff,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,2,Asian-Pac-Islander,360,0.236111,0.275633,0.036739,0.109968,0.101158,0.173611,0.110483,0.020728,0.062407,0.09084,0.3,0.7,0.6,cb3b62f0ecff,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,2,Black,1198,0.095159,0.203145,0.016082,0.048191,0.010318,0.173611,0.110483,0.020728,0.062407,0.09084,0.3,0.7,0.6,cb3b62f0ecff,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,2,Other,99,0.181818,0.205167,0.021659,0.068042,0.080709,0.173611,0.110483,0.020728,0.062407,0.09084,0.3,0.7,0.6,cb3b62f0ecff,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,2,White,10442,0.213273,0.313628,0.02113,0.060207,0.022894,0.173611,0.110483,0.020728,0.062407,0.09084,0.3,0.7,0.6,cb3b62f0ecff,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,2,Amer-Indian-Eskimo,112,0.732143,0.305434,0.016381,0.049879,0.563035,0.124532,0.044808,0.013702,0.039598,0.159427,-0.6,0.4,-0.3,a33306a9533a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,2,Asian-Pac-Islander,360,0.738889,0.280649,0.029007,0.084008,0.414646,0.124532,0.044808,0.013702,0.039598,0.159427,-0.6,0.4,-0.3,a33306a9533a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,2,Black,1198,0.614357,0.310473,0.020843,0.061032,0.404741,0.124532,0.044808,0.013702,0.039598,0.159427,-0.6,0.4,-0.3,a33306a9533a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,2,Other,99,0.686869,0.293567,0.029529,0.086362,0.432344,0.124532,0.044808,0.013702,0.039598,0.159427,-0.6,0.4,-0.3,a33306a9533a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,2,White,10442,0.737885,0.325456,0.015827,0.046764,0.403608,0.124532,0.044808,0.013702,0.039598,0.159427,-0.6,0.4,-0.3,a33306a9533a,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,2,Amer-Indian-Eskimo,112,1.0,0.668001,0.000448,0.00094,0.540152,0.0,0.009428,0.000362,0.001389,0.182732,0.4,-0.4,nan,3dccdc0812dc,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,2,Asian-Pac-Islander,360,1.0,0.658573,0.00081,0.002329,0.365442,0.0,0.009428,0.000362,0.001389,0.182732,0.4,-0.4,nan,3dccdc0812dc,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,2,Black,1198,1.0,0.667632,0.000456,0.000992,0.484958,0.0,0.009428,0.000362,0.001389,0.182732,0.4,-0.4,nan,3dccdc0812dc,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,2,Other,99,1.0,0.665695,0.000614,0.001628,0.462156,0.0,0.009428,0.000362,0.001389,0.182732,0.4,-0.4,nan,3dccdc0812dc,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,2,White,10442,1.0,0.667658,0.000456,0.000988,0.35742,0.0,0.009428,0.000362,0.001389,0.182732,0.4,-0.4,nan,3dccdc0812dc,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,none,3,Female,4067,0.109909,0.163972,0.011777,0.036603,0.020331,0.166859,0.157242,0.008125,0.019308,0.024417,nan,nan,nan,1097ecc10ea7,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,none,3,Male,8144,0.276768,0.321215,0.019903,0.055912,0.044748,0.166859,0.157242,0.008125,0.019308,0.024417,nan,nan,nan,1097ecc10ea7,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.5,3,Female,4067,0.357758,0.290531,0.020153,0.060396,0.147983,0.194674,0.058004,0.002729,0.009388,0.08251,nan,nan,nan,d4c22726a16f,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.5,3,Male,8144,0.552431,0.348535,0.017424,0.051008,0.230493,0.194674,0.058004,0.002729,0.009388,0.08251,nan,nan,nan,d4c22726a16f,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.9,3,Female,4067,0.0,0.645017,0.001809,0.004622,0.269315,0.0,0.012855,0.000591,0.00158,0.168756,nan,nan,nan,64fbe1c5df7b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.9,3,Male,8144,0.0,0.657872,0.001218,0.003042,0.100559,0.0,0.012855,0.000591,0.00158,0.168756,nan,nan,nan,64fbe1c5df7b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,3,Amer-Indian-Eskimo,95,0.136842,0.231509,0.013921,0.040836,0.052515,0.140581,0.117756,0.012617,0.037383,0.109412,-0.2,0.7,0.7,7ebb3494f9a4,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,3,Asian-Pac-Islander,395,0.258228,0.212156,0.026532,0.078219,0.12571,0.140581,0.117756,0.012617,0.037383,0.109412,-0.2,0.7,0.7,7ebb3494f9a4,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,3,Black,1162,0.124785,0.186133,0.013915,0.041584,0.016298,0.140581,0.117756,0.012617,0.037383,0.109412,-0.2,0.7,0.7,7ebb3494f9a4,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,3,Other,85,0.117647,0.163594,0.017057,0.053124,0.081651,0.140581,0.117756,0.012617,0.037383,0.109412,-0.2,0.7,0.7,7ebb3494f9a4,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,none,3,White,10474,0.232099,0.28135,0.017239,0.049322,0.034329,0.140581,0.117756,0.012617,0.037383,0.109412,-0.2,0.7,0.7,7ebb3494f9a4,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,3,Amer-Indian-Eskimo,95,0.526316,0.304838,0.019541,0.057706,0.233141,0.166822,0.081503,0.01073,0.032578,0.074624,0.1,0.5,0.9,6175d7235e4c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,3,Asian-Pac-Islander,395,0.359494,0.256114,0.028094,0.083671,0.185906,0.166822,0.081503,0.01073,0.032578,0.074624,0.1,0.5,0.9,6175d7235e4c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,3,Black,1162,0.395869,0.285206,0.018845,0.056375,0.16437,0.166822,0.081503,0.01073,0.032578,0.074624,0.1,0.5,0.9,6175d7235e4c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,3,Other,85,0.376471,0.262686,0.028544,0.085067,0.238993,0.166822,0.081503,0.01073,0.032578,0.074624,0.1,0.5,0.9,6175d7235e4c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.5,3,White,10474,0.503151,0.337617,0.017814,0.052489,0.206867,0.166822,0.081503,0.01073,0.032578,0.074624,0.1,0.5,0.9,6175d7235e4c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,3,Amer-Indian-Eskimo,95,0.0,0.655661,0.001275,0.003087,0.269584,0.0,0.011296,0.00056,0.001384,0.130878,0.3,0.2,nan,554ca724ace0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,3,Asian-Pac-Islander,395,0.0,0.647854,0.001207,0.00317,0.14248,0.0,0.011296,0.00056,0.001384,0.130878,0.3,0.2,nan,554ca724ace0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,3,Black,1162,0.0,0.651646,0.00162,0.004055,0.273358,0.0,0.011296,0.00056,0.001384,0.130878,0.3,0.2,nan,554ca724ace0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,3,Other,85,0.0,0.644365,0.00106,0.002671,0.255616,0.0,0.011296,0.00056,0.001384,0.130878,0.3,0.2,nan,554ca724ace0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,race,prune:0.9,3,White,10474,0.0,0.654079,0.001404,0.003541,0.142642,0.0,0.011296,0.00056,0.001384,0.130878,0.3,0.2,nan,554ca724ace0,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,none,4,Female,4015,0.094645,0.19495,0.019947,0.060689,0.009847,0.158771,0.157144,0.006294,0.011813,0.018081,nan,nan,nan,be6f6fe00913,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,none,4,Male,8196,0.253416,0.352095,0.026241,0.072502,0.027928,0.158771,0.157144,0.006294,0.011813,0.018081,nan,nan,nan,be6f6fe00913,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.5,4,Female,4015,0.007223,0.058416,0.003253,0.012725,0.091102,0.079283,0.183515,0.00835,0.021822,0.065111,nan,nan,nan,08c76e8bd3a3,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.5,4,Male,8196,0.086506,0.241931,0.011604,0.034546,0.156212,0.079283,0.183515,0.00835,0.021822,0.065111,nan,nan,nan,08c76e8bd3a3,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.9,4,Female,4015,0.210212,0.626944,0.005432,0.015871,0.262515,0.07688,0.013752,0.000246,0.000733,0.094869,nan,nan,nan,a1cf4df7e64e,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
adult,mlp,sex,prune:0.9,4,Male,8196,0.287091,0.613191,0.005678,0.016603,0.167647,0.07688,0.013752,0.000246,0.000733,0.094869,nan,nan,nan,a1cf4df7e64e,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
