dataset,model,sensitive,compression,seed,demographic_parity_difference,equalized_odds_difference,disparate_impact_ratio,accuracy,balanced_accuracy,positive_prediction_rate,mean_predicted_prob,std_predicted_prob,mean_group_predictive_entropy,mean_ece_per_group,ece_disparity,selective_fairness_auc,n_params,flops,peak_ram_bytes,skip_reason,python,versions
compas,mlp,sex,prune:0.5,0,0.0,0.0,1.0,0.454958,0.5,1.0,0.67668,0.105216,0.615829,0.252571,0.106167,0.0,1281.0,1976583.0,791164.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,0,0.008768,0.008364,0.991169,0.453662,0.497398,0.985742,0.629629,0.068522,0.652142,0.218357,0.134394,0.000864,1281.0,1976583.0,791164.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,0,0.0,0.0,1.0,0.545042,0.5,0.0,0.468352,0.001018,0.690464,0.070038,0.105788,0.0,1281.0,1976583.0,791164.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,0,0.313682,0.613636,0.389346,0.686325,0.678815,0.400518,0.460937,0.214334,0.611942,0.120732,0.366034,0.49418,1281.0,1976583.0,791164.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,int8,0,0.332338,0.545455,0.375701,0.684381,0.678679,0.420609,0.459986,0.213657,,,,,1281.0,1976583.0,674410.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,0,0.335958,0.501326,0.496063,0.668179,0.672645,0.534025,0.562284,0.175242,0.649133,0.199145,0.413212,0.327183,1281.0,1976583.0,791164.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,0,0.0,0.0,1.0,0.454958,0.5,1.0,0.67668,0.105216,0.632794,0.270766,0.174506,0.0,1281.0,1976583.0,791164.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,0,0.022727,0.029412,0.977273,0.453662,0.497398,0.985742,0.629629,0.068522,0.657883,0.237395,0.169413,0.005123,1281.0,1976583.0,791164.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,0,0.0,0.0,1.0,0.545042,0.5,0.0,0.468352,0.001018,0.690466,0.090428,0.066667,0.0,1281.0,1976583.0,791164.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,majority,sex,none,0,0.0,0.0,1.0,0.545042,0.5,0.0,0.0,0.0,,,,,1.0,1543.0,12746.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,prevalence,sex,none,0,0.0,0.0,1.0,0.545042,0.5,0.0,0.455174,0.0,,,,,1.0,1543.0,12746.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,majority,race,none,0,0.0,0.0,1.0,0.545042,0.5,0.0,0.0,0.0,,,,,1.0,1543.0,12746.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,prevalence,race,none,0,0.0,0.0,1.0,0.545042,0.5,0.0,0.455174,0.0,,,,,1.0,1543.0,12746.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,sex,none,1,0.190734,0.124504,0.2892,0.856523,0.778202,0.204733,0.242087,0.288425,0.295485,0.00928,0.007379,0.106242,102.0,1245522.0,344718.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,sex,int8,1,0.190734,0.124504,0.2892,0.856523,0.778202,0.204733,0.242087,0.288425,,,,,102.0,1245522.0,13282288.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,sex,prune:0.3,1,0.185206,0.114561,0.296598,0.856768,0.776253,0.20154,0.240754,0.286866,0.296223,0.009856,0.007521,0.104048,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,sex,prune:0.5,1,0.182871,0.112853,0.298591,0.856768,0.774962,0.199738,0.240195,0.286413,0.295914,0.008264,0.005679,0.103457,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,sex,prune:0.7,1,0.165423,0.08573,0.314471,0.852674,0.759604,0.186144,0.235084,0.278872,0.299426,0.00918,0.003878,0.095016,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,sex,prune:0.9,1,0.139599,0.156472,0.217497,0.826386,0.684619,0.131848,0.217904,0.250281,0.306619,0.022225,0.020324,0.080142,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,race,none,1,0.153883,0.16293,0.387709,0.856523,0.778202,0.204733,0.242087,0.288425,0.271322,0.02654,0.047126,0.084032,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,race,int8,1,0.153883,0.16293,0.387709,0.856523,0.778202,0.204733,0.242087,0.288425,,,,,102.0,1245522.0,13278470.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,race,prune:0.3,1,0.141481,0.152292,0.40578,0.856768,0.776253,0.20154,0.240754,0.286866,0.272976,0.030726,0.049375,0.083345,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,race,prune:0.5,1,0.150075,0.155076,0.383388,0.856768,0.774962,0.199738,0.240195,0.286413,0.273354,0.028631,0.044778,0.083919,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,race,prune:0.7,1,0.15139,0.143296,0.364162,0.852674,0.759604,0.186144,0.235084,0.278872,0.285387,0.024876,0.043661,0.085159,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,logreg,race,prune:0.9,1,0.093203,0.074824,0.370879,0.826386,0.684619,0.131848,0.217904,0.250281,0.302947,0.034393,0.024209,0.060061,102.0,1245522.0,343486.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,sex,none,1,0.19518,0.106521,0.370114,0.818279,0.754355,0.244779,0.244779,0.429956,,,,,10757.0,131353727.0,5326146.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,sex,int8,1,,,,,,,,,,,,,,,,"NotImplementedError: quantize_int8 supports sklearn LogisticRegression and MLPClassifier; got 'DecisionTreeClassifier'. For other sklearn families, wrap the model in ONNX manually.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,sex,prune:0.3,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,sex,prune:0.5,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,sex,prune:0.7,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,sex,prune:0.9,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,race,none,1,0.17094,0.229951,0.366516,0.818279,0.754355,0.244779,0.244779,0.429956,,,,,10757.0,131353727.0,5325096.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,race,int8,1,,,,,,,,,,,,,,,,"NotImplementedError: quantize_int8 supports sklearn LogisticRegression and MLPClassifier; got 'DecisionTreeClassifier'. For other sklearn families, wrap the model in ONNX manually.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,race,prune:0.3,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,race,prune:0.5,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,race,prune:0.7,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,tree,race,prune:0.9,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,sex,none,1,0.189519,0.119686,0.341379,0.839161,0.76855,0.224552,0.248114,0.332446,0.224975,0.036349,0.025879,0.08331,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,sex,int8,1,0.194079,0.095203,0.384649,0.827123,0.770724,0.250676,0.264531,0.345729,,,,,4353.0,53154483.0,13277022.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,sex,prune:0.3,1,0.230777,0.16771,0.66495,0.598149,0.714876,0.611825,0.589674,0.396492,0.324079,0.202954,0.057027,0.298178,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,sex,prune:0.5,1,0.121349,0.063001,0.732486,0.678241,0.682602,0.413152,0.421452,0.363452,0.362932,0.105935,0.025101,0.140732,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,sex,prune:0.7,1,0.082219,0.058219,0.885454,0.455245,0.574853,0.690361,0.556511,0.288864,0.486474,0.284109,0.07202,0.089827,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,sex,prune:0.9,1,0.054925,0.063224,0.93631,0.33478,0.519483,0.844075,0.579936,0.177613,0.609192,0.341726,0.098064,0.108389,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,race,none,1,0.152415,0.275641,0.429577,0.839161,0.76855,0.224552,0.248114,0.332446,0.202117,0.065556,0.075822,0.070653,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,race,int8,1,0.185996,0.289107,0.40919,0.827123,0.770724,0.250676,0.264531,0.345729,,,,,4353.0,53154483.0,13278430.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,race,prune:0.3,1,0.171835,0.137357,0.730482,0.598149,0.714876,0.611825,0.589674,0.396492,0.319652,0.216368,0.12194,0.299645,4353.0,53154483.0,6253126.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,race,prune:0.5,1,0.147047,0.262821,0.694594,0.678241,0.682602,0.413152,0.421452,0.363452,0.339236,0.133512,0.189718,0.251575,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,race,prune:0.7,1,0.305647,0.331561,0.570865,0.455245,0.574853,0.690361,0.556511,0.288864,0.455342,0.254417,0.198245,0.276555,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,mlp,race,prune:0.9,1,0.117013,0.230769,0.867968,0.33478,0.519483,0.844075,0.579936,0.177613,0.61294,0.382356,0.142055,0.15632,4353.0,53154483.0,6253180.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,majority,sex,none,1,0.0,0.0,1.0,0.760708,0.5,0.0,0.0,0.0,,,,,1.0,12211.0,98090.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,prevalence,sex,none,1,0.0,0.0,1.0,0.760708,0.5,0.0,0.239278,0.0,,,,,1.0,12211.0,98090.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,majority,race,none,1,0.0,0.0,1.0,0.760708,0.5,0.0,0.0,0.0,,,,,1.0,12211.0,98090.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
adult,prevalence,race,none,1,0.0,0.0,1.0,0.760708,0.5,0.0,0.239278,0.0,,,,,1.0,12211.0,98090.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,sex,none,1,0.134466,0.145209,0.622637,0.67466,0.660579,0.329229,0.451531,0.183818,0.616732,0.050717,0.050286,0.142136,6.0,9258.0,63955.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,sex,int8,1,0.134466,0.145209,0.622637,0.67466,0.660579,0.329229,0.451531,0.183818,,,,,6.0,9258.0,674858.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,sex,prune:0.3,1,0.13047,0.151966,0.636336,0.676604,0.662834,0.332469,0.452025,0.182355,0.617825,0.051602,0.037617,0.142698,6.0,9258.0,63955.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,sex,prune:0.5,1,0.131219,0.163391,0.628362,0.67466,0.660344,0.326636,0.452516,0.177381,0.620975,0.049261,0.029415,0.133964,6.0,9258.0,63955.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,sex,prune:0.7,1,0.123006,0.140326,0.51115,0.640959,0.617303,0.226831,0.439484,0.152086,0.634719,0.040016,0.032306,0.155686,6.0,9258.0,63901.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,sex,prune:0.9,1,0.0,0.0,1.0,0.545042,0.5,0.0,0.456142,0.0,0.688948,0.063411,0.074199,0.0,6.0,9258.0,63901.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,race,none,1,1.0,1.0,0.0,0.67466,0.660579,0.329229,0.451531,0.183818,0.613201,0.088494,0.174347,0.521704,6.0,9258.0,63955.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,race,int8,1,1.0,1.0,0.0,0.67466,0.660579,0.329229,0.451531,0.183818,,,,,6.0,9258.0,674602.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,race,prune:0.3,1,1.0,1.0,0.0,0.676604,0.662834,0.332469,0.452025,0.182355,0.614265,0.090586,0.172956,0.520876,6.0,9258.0,63955.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,race,prune:0.5,1,0.409091,0.928571,0.181818,0.67466,0.660344,0.326636,0.452516,0.177381,0.616954,0.159657,0.49231,0.459743,6.0,9258.0,63955.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,race,prune:0.7,1,0.297818,0.423559,0.0,0.640959,0.617303,0.226831,0.439484,0.152086,0.638021,0.189442,0.5449,0.350186,6.0,9258.0,63955.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,logreg,race,prune:0.9,1,0.0,0.0,1.0,0.545042,0.5,0.0,0.456142,0.0,0.688948,0.120664,0.331885,0.0,6.0,9258.0,63901.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,sex,none,1,0.082925,0.074662,0.76074,0.636423,0.622088,0.329877,0.442714,0.304673,,,,,1431.0,2208033.0,81336.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,sex,int8,1,,,,,,,,,,,,,,,,"NotImplementedError: quantize_int8 supports sklearn LogisticRegression and MLPClassifier; got 'DecisionTreeClassifier'. For other sklearn families, wrap the model in ONNX manually.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,sex,prune:0.3,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,sex,prune:0.5,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,sex,prune:0.7,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,sex,prune:0.9,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,race,none,1,0.909091,1.0,0.090909,0.636423,0.622088,0.329877,0.442714,0.304673,,,,,1431.0,2208033.0,81282.0,,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,race,int8,1,,,,,,,,,,,,,,,,"NotImplementedError: quantize_int8 supports sklearn LogisticRegression and MLPClassifier; got 'DecisionTreeClassifier'. For other sklearn families, wrap the model in ONNX manually.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,tree,race,prune:0.3,1,,,,,,,,,,,,,,,,"RuntimeError: magnitude_prune supports the sklearn weight-array families LogisticRegression (coef_) and MLPClassifier (coefs_); got 'DecisionTreeClassifier', which has no prunable dense weight matrix.",3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
