dataset,model,sensitive,compression,group,top_k,top_features,top_importances,seed,config_hash,python,versions
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.124309|0.059943|0.035025,5,2a822caa9d13,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.136784|0.045117|0.029067,5,2a822caa9d13,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,age|priors_count|juv_other_count,0.036128|0.026114|0.010751,5,baaf6b8167b0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,age|priors_count|juv_other_count,0.031993|0.031309|0.007789,5,baaf6b8167b0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,age|juv_other_count|juv_fel_count,0.017032|0.002660|0.000000,5,63b41fb92a11,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,age|juv_other_count|juv_fel_count,0.017497|0.002815|0.000000,5,63b41fb92a11,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.190935|0.075738|0.021320,5,d88497878408,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.179911|0.111844|0.031205,5,d88497878408,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.165023|0.087815|0.021854,5,d88497878408,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.176764|0.090904|0.023895,5,d88497878408,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_other_count,0.201837|0.089710|0.027197,5,d88497878408,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,age|priors_count|juv_other_count,0.182274|0.149889|0.041451,5,d88497878408,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.160069|0.067647|0.017403,5,d5305e45b662,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.157088|0.101294|0.029151,5,d5305e45b662,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.139471|0.078610|0.022052,5,d5305e45b662,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.150070|0.080626|0.021721,5,d5305e45b662,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_other_count,0.168421|0.081891|0.024212,5,d5305e45b662,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,age|priors_count|juv_other_count,0.149351|0.144158|0.020175,5,d5305e45b662,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_other_count,0.137680|0.035492|0.023002,5,631f66c8f06a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_other_count,0.131231|0.065923|0.036951,5,631f66c8f06a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.116666|0.048783|0.031473,5,631f66c8f06a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.130027|0.050484|0.031882,5,631f66c8f06a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_other_count,0.148746|0.045656|0.025209,5,631f66c8f06a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,age|priors_count|juv_other_count,0.157953|0.124436|0.092710,5,631f66c8f06a,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_other_count,0.032452|0.026014|0.006676,5,fd572085c8a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,age|priors_count|juv_other_count,0.039785|0.026950|0.011691,5,fd572085c8a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,age|priors_count|juv_other_count,0.031054|0.026046|0.009223,5,fd572085c8a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,age|priors_count|juv_other_count,0.031129|0.028556|0.007257,5,fd572085c8a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,age|priors_count|juv_other_count,0.034744|0.029612|0.007302,5,fd572085c8a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,age|priors_count|juv_other_count,0.065221|0.018012|0.014482,5,fd572085c8a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,age|juv_other_count|juv_fel_count,0.013707|0.002874|0.000000,5,e7a80868c56b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,age|juv_other_count|juv_fel_count,0.019344|0.002642|0.000000,5,e7a80868c56b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,age|juv_other_count|juv_fel_count,0.014472|0.002718|0.000000,5,e7a80868c56b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,age|juv_other_count|juv_fel_count,0.016101|0.002732|0.000000,5,e7a80868c56b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,age|juv_other_count|juv_fel_count,0.019663|0.002906|0.000000,5,e7a80868c56b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_other_count|juv_fel_count,0.028369|0.001938|0.000000,5,e7a80868c56b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.197561|0.088365|0.025159,6,7df908944fbe,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.188141|0.110458|0.026025,6,7df908944fbe,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.168917|0.080477|0.026943,6,c7f37739b191,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.159745|0.095488|0.026380,6,c7f37739b191,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.143575|0.056925|0.027192,6,49c35856baac,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.138602|0.064230|0.028701,6,49c35856baac,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,priors_count|age|juv_other_count,0.061757|0.048200|0.014561,6,a90e9a9e961d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,priors_count|age|juv_other_count,0.062130|0.052496|0.014314,6,a90e9a9e961d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,age|juv_misd_count|priors_count,0.016363|0.000650|0.000350,6,42fa32c2822d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,age|juv_misd_count|priors_count,0.018554|0.001456|0.000818,6,42fa32c2822d,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.198548|0.117938|0.027600,6,5bfca8715ec2,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.206838|0.093541|0.025335,6,5bfca8715ec2,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.170358|0.091448|0.023478,6,5bfca8715ec2,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.205577|0.106305|0.025121,6,5bfca8715ec2,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_other_count,0.222231|0.066956|0.031797,6,5bfca8715ec2,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,priors_count|juv_other_count|age,0.233868|0.026002|0.016742,6,5bfca8715ec2,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.164532|0.099750|0.027199,6,308ddafca0ce,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.178356|0.088323|0.027501,6,308ddafca0ce,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.150450|0.083423|0.025431,6,308ddafca0ce,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.174908|0.091715|0.025620,6,308ddafca0ce,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_other_count,0.203588|0.067026|0.032773,6,308ddafca0ce,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,priors_count|juv_other_count|age,0.220088|0.030460|0.016958,6,308ddafca0ce,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_other_count,0.140692|0.064187|0.027667,6,fc33e819736f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_other_count,0.151075|0.068518|0.029506,6,fc33e819736f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.134268|0.057833|0.028277,6,fc33e819736f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.145213|0.071002|0.031759,6,fc33e819736f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_other_count,0.169429|0.066572|0.039469,6,fc33e819736f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,priors_count|juv_other_count|age,0.175707|0.015825|0.010261,6,fc33e819736f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,priors_count|age|juv_other_count,0.066153|0.050055|0.014667,6,cef3f999603b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_other_count,0.063529|0.053737|0.014308,6,cef3f999603b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,priors_count|age|juv_other_count,0.055546|0.052945|0.013521,6,cef3f999603b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,priors_count|age|juv_other_count,0.062902|0.054677|0.015727,6,cef3f999603b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,priors_count|age|juv_other_count,0.066445|0.053708|0.016745,6,cef3f999603b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,priors_count|juv_other_count|juv_fel_count,0.076874|0.015863|0.007368,6,cef3f999603b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,age|juv_misd_count|priors_count,0.021134|0.001854|0.001142,6,cb892292689b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,age|juv_fel_count|juv_misd_count,0.017481|0.000000|0.000000,6,cb892292689b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,age|juv_misd_count|priors_count,0.013265|0.000975|0.000244,6,cb892292689b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,age|priors_count|juv_misd_count,0.020723|0.000693|0.000233,6,cb892292689b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,age|juv_fel_count|juv_misd_count,0.012250|0.000000|0.000000,6,cb892292689b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,6,cb892292689b,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.180696|0.109969|0.027507,7,eb20173b0497,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.202638|0.080583|0.024702,7,eb20173b0497,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.165914|0.108962|0.028376,7,c9622da3d833,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.184066|0.084023|0.026136,7,c9622da3d833,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.166095|0.093285|0.024227,7,d4cb986cc579,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.179754|0.068476|0.021043,7,d4cb986cc579,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,priors_count|age|juv_misd_count,0.060289|0.059040|0.008533,7,023a5aa7a123,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,priors_count|age|juv_misd_count,0.058329|0.048356|0.007854,7,023a5aa7a123,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,priors_count|age|juv_other_count,0.016212|0.007421|0.000677,7,5751964bf9d4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,priors_count|age|juv_other_count,0.012457|0.003822|0.000247,7,5751964bf9d4,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.183758|0.114661|0.031078,7,c256efc0b4f8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.178362|0.094437|0.021724,7,c256efc0b4f8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.207479|0.087123|0.024563,7,c256efc0b4f8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_other_count,0.220839|0.099255|0.022260,7,c256efc0b4f8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.198654|0.090675|0.024396,7,c256efc0b4f8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,priors_count|age|juv_fel_count,0.203100|0.115643|0.051352,7,c256efc0b4f8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.169460|0.114811|0.032445,7,d7c5a20b4405,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.161859|0.093787|0.022955,7,d7c5a20b4405,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.187778|0.089644|0.023805,7,d7c5a20b4405,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_other_count,0.206542|0.083290|0.023088,7,d7c5a20b4405,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.182662|0.089521|0.023379,7,d7c5a20b4405,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,priors_count|age|juv_fel_count,0.206253|0.096356|0.029552,7,d7c5a20b4405,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_other_count,0.168239|0.094926|0.025805,7,68a4593442f3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.161498|0.083868|0.021546,7,68a4593442f3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.187525|0.070827|0.020038,7,68a4593442f3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_other_count,0.193754|0.089378|0.021844,7,68a4593442f3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
